month,line,station,dpea
2021-11-01,2,Vila Madalena,15000.0
2021-11-01,2,Santuário N.S. de Fátima-Sumaré ,7000.0
2021-11-01,2,Clínicas ,16000.0
2021-11-01,2,Consolação,70000.0
2021-11-01,2,Trianon-Masp ,30000.0
2021-11-01,2,Brigadeiro ,35000.0
2021-11-01,2,Paraíso,51000.0
2021-11-01,2,Santos-Imigrantes ,11000.0
2021-11-01,2,Alto do Ipiranga ,14000.0
2021-11-01,2,Sacomã,32000.0
2021-11-01,2,Tamanduateí,50000.0
2021-11-01,2,Vila Prudente,58000.0
2021-11-01,2,Ana Rosa,50000.0
2021-11-01,2,Chácara Klabin ,58000.0
2021-12-01,2,Santuário N.S. de Fátima-Sumaré ,6000.0
2021-12-01,2,Vila Madalena,13000.0
2021-12-01,2,Vila Prudente,54000.0
2021-12-01,2,Clínicas ,15000.0
2021-12-01,2,Consolação,65000.0
2021-12-01,2,Trianon-Masp ,29000.0
2021-12-01,2,Paraíso,48000.0
2021-12-01,2,Ana Rosa,47000.0
2021-12-01,2,Brigadeiro ,33000.0
2021-12-01,2,Santos-Imigrantes ,10000.0
2021-12-01,2,Alto do Ipiranga ,13000.0
2021-12-01,2,Sacomã,30000.0
2021-12-01,2,Tamanduateí,53000.0
2021-12-01,2,Chácara Klabin ,54000.0
2022-01-01,2,Brigadeiro ,28000.0
2022-01-01,2,Vila Madalena,11000.0
2022-01-01,2,Santuário N.S. de Fátima-Sumaré ,5000.0
2022-01-01,2,Consolação,55000.0
2022-01-01,2,Trianon-Masp ,24000.0
2022-01-01,2,Paraíso,42000.0
2022-01-01,2,Clínicas ,13000.0
2022-01-01,2,Chácara Klabin ,48000.0
2022-01-01,2,Santos-Imigrantes ,9000.0
2022-01-01,2,Alto do Ipiranga ,11000.0
2022-01-01,2,Sacomã,26000.0
2022-01-01,2,Tamanduateí,47000.0
2022-01-01,2,Vila Prudente,48000.0
2022-01-01,2,Ana Rosa,41000.0
2022-02-01,2,Vila Madalena,15000.0
2022-02-01,2,Santuário N.S. de Fátima-Sumaré ,7000.0
2022-02-01,2,Clínicas ,16000.0
2022-02-01,2,Consolação,67000.0
2022-02-01,2,Trianon-Masp ,30000.0
2022-02-01,2,Brigadeiro ,34000.0
2022-02-01,2,Paraíso,49000.0
2022-02-01,2,Ana Rosa,48000.0
2022-02-01,2,Santos-Imigrantes ,10000.0
2022-02-01,2,Alto do Ipiranga ,14000.0
2022-02-01,2,Sacomã,31000.0
2022-02-01,2,Tamanduateí,54000.0
2022-02-01,2,Vila Prudente,57000.0
2022-02-01,2,Chácara Klabin ,57000.0
2022-03-01,2,Brigadeiro ,39000.0
2022-03-01,2,Vila Madalena,17000.0
2022-03-01,2,Santuário N.S. de Fátima-Sumaré ,8000.0
2022-03-01,2,Clínicas ,18000.0
2022-03-01,2,Consolação,83000.0
2022-03-01,2,Trianon-Masp ,37000.0
2022-03-01,2,Paraíso,56000.0
2022-03-01,2,Alto do Ipiranga ,16000.0
2022-03-01,2,Chácara Klabin ,64000.0
2022-03-01,2,Santos-Imigrantes ,11000.0
2022-03-01,2,Ana Rosa,54000.0
2022-03-01,2,Sacomã,35000.0
2022-03-01,2,Tamanduateí,60000.0
2022-03-01,2,Vila Prudente,62000.0
2022-04-01,2,Santuário N.S. de Fátima-Sumaré ,8000.0
2022-04-01,2,Clínicas ,19000.0
2022-04-01,2,Consolação,86000.0
2022-04-01,2,Trianon-Masp ,39000.0
2022-04-01,2,Brigadeiro ,42000.0
2022-04-01,2,Paraíso,58000.0
2022-04-01,2,Vila Madalena,18000.0
2022-04-01,2,Chácara Klabin ,66000.0
2022-04-01,2,Santos-Imigrantes ,12000.0
2022-04-01,2,Alto do Ipiranga ,17000.0
2022-04-01,2,Sacomã,36000.0
2022-04-01,2,Tamanduateí,64000.0
2022-04-01,2,Vila Prudente,67000.0
2022-04-01,2,Ana Rosa,56000.0
2022-05-01,2,Vila Madalena,18000.0
2022-05-01,2,Santuário N.S. de Fátima-Sumaré ,9000.0
2022-05-01,2,Clínicas ,19000.0
2022-05-01,2,Consolação,87000.0
2022-05-01,2,Trianon-Masp ,40000.0
2022-05-01,2,Brigadeiro ,42000.0
2022-05-01,2,Paraíso,84000.0
2022-05-01,2,Ana Rosa,56000.0
2022-05-01,2,Santos-Imigrantes ,12000.0
2022-05-01,2,Alto do Ipiranga ,17000.0
2022-05-01,2,Sacomã,36000.0
2022-05-01,2,Tamanduateí,64000.0
2022-05-01,2,Vila Prudente,66000.0
2022-05-01,2,Chácara Klabin ,67000.0
2022-06-01,2,Brigadeiro ,41000.0
2022-06-01,2,Santuário N.S. de Fátima-Sumaré ,8000.0
2022-06-01,2,Clínicas ,18000.0
2022-06-01,2,Consolação,82000.0
2022-06-01,2,Trianon-Masp ,38000.0
2022-06-01,2,Paraíso,56000.0
2022-06-01,2,Vila Madalena,17000.0
2022-06-01,2,Chácara Klabin ,66000.0
2022-06-01,2,Vila Prudente,65000.0
2022-06-01,2,Tamanduateí,63000.0
2022-06-01,2,Ana Rosa,54000.0
2022-06-01,2,Alto do Ipiranga ,16000.0
2022-06-01,2,Santos-Imigrantes ,12000.0
2022-06-01,2,Sacomã,35000.0
2022-07-01,2,Vila Madalena,16000.0
2022-07-01,2,Santuário N.S. de Fátima-Sumaré ,8000.0
2022-07-01,2,Clínicas ,17000.0
2022-07-01,2,Consolação,79000.0
2022-07-01,2,Trianon-Masp ,36000.0
2022-07-01,2,Paraíso,53000.0
2022-07-01,2,Brigadeiro ,41000.0
2022-07-01,2,Chácara Klabin ,64000.0
2022-07-01,2,Santos-Imigrantes ,11000.0
2022-07-01,2,Alto do Ipiranga ,15000.0
2022-07-01,2,Sacomã,34000.0
2022-07-01,2,Tamanduateí,59000.0
2022-07-01,2,Vila Prudente,64000.0
2022-07-01,2,Ana Rosa,52000.0
2022-08-01,2,Trianon-Masp ,41000.0
2022-08-01,2,Vila Madalena,18000.0
2022-08-01,2,Santuário N.S. de Fátima-Sumaré ,9000.0
2022-08-01,2,Clínicas ,19000.0
2022-08-01,2,Consolação,89000.0
2022-08-01,2,Paraíso,59000.0
2022-08-01,2,Brigadeiro ,44000.0
2022-08-01,2,Chácara Klabin ,70000.0
2022-08-01,2,Santos-Imigrantes ,12000.0
2022-08-01,2,Alto do Ipiranga ,17000.0
2022-08-01,2,Sacomã,37000.0
2022-08-01,2,Tamanduateí,65000.0
2022-08-01,2,Vila Prudente,68000.0
2022-08-01,2,Ana Rosa,57000.0
2022-09-01,2,Vila Madalena,18000.0
2022-09-01,2,Santuário N.S. de Fátima-Sumaré ,9000.0
2022-09-01,2,Clínicas ,19000.0
2022-09-01,2,Consolação,92000.0
2022-09-01,2,Trianon-Masp ,42000.0
2022-09-01,2,Brigadeiro ,44000.0
2022-09-01,2,Paraíso,60000.0
2022-09-01,2,Ana Rosa,57000.0
2022-09-01,2,Santos-Imigrantes ,12000.0
2022-09-01,2,Alto do Ipiranga ,17000.0
2022-09-01,2,Sacomã,38000.0
2022-09-01,2,Tamanduateí,66000.0
2022-09-01,2,Vila Prudente,71000.0
2022-09-01,2,Chácara Klabin ,72000.0
2022-10-01,2,Brigadeiro ,45000.0
2022-10-01,2,Santuário N.S. de Fátima-Sumaré ,9000.0
2022-10-01,2,Clínicas ,19000.0
2022-10-01,2,Consolação,93000.0
2022-10-01,2,Trianon-Masp ,43000.0
2022-10-01,2,Vila Madalena,19000.0
2022-10-01,2,Paraíso,61000.0
2022-10-01,2,Santos-Imigrantes ,13000.0
2022-10-01,2,Chácara Klabin ,72000.0
2022-10-01,2,Ana Rosa,59000.0
2022-10-01,2,Vila Prudente,69000.0
2022-10-01,2,Sacomã,38000.0
2022-10-01,2,Tamanduateí,68000.0
2022-10-01,2,Alto do Ipiranga ,17000.0
2022-11-01,2,Trianon-Masp ,42000.0
2022-11-01,2,Vila Madalena,19000.0
2022-11-01,2,Santuário N.S. de Fátima-Sumaré ,9000.0
2022-11-01,2,Clínicas ,19000.0
2022-11-01,2,Consolação,95000.0
2022-11-01,2,Brigadeiro ,46000.0
2022-11-01,2,Paraíso,61000.0
2022-11-01,2,Ana Rosa,59000.0
2022-11-01,2,Santos-Imigrantes ,13000.0
2022-11-01,2,Alto do Ipiranga ,18000.0
2022-11-01,2,Sacomã,38000.0
2022-11-01,2,Tamanduateí,69000.0
2022-11-01,2,Vila Prudente,70000.0
2022-11-01,2,Chácara Klabin ,71000.0
2022-12-01,2,Trianon-Masp ,35000.0
2022-12-01,2,Consolação,78000.0
2022-12-01,2,Chácara Klabin ,52000.0
2022-12-01,2,Santuário N.S. de Fátima-Sumaré ,8000.0
2022-12-01,2,Vila Madalena,16000.0
2022-12-01,2,Clínicas ,16000.0
2022-12-01,2,Brigadeiro ,40000.0
2022-12-01,2,Alto do Ipiranga ,14000.0
2022-12-01,2,Ana Rosa,52000.0
2022-12-01,2,Santos-Imigrantes ,11000.0
2022-12-01,2,Sacomã,33000.0
2022-12-01,2,Tamanduateí,60000.0
2022-12-01,2,Vila Prudente,61000.0
2022-12-01,2,Paraíso,53000.0
2023-01-01,2,Santuário N.S. de Fátima-Sumaré ,7000.0
2023-01-01,2,Clínicas ,17000.0
2023-01-01,2,Consolação,76000.0
2023-01-01,2,Trianon-Masp ,35000.0
2023-01-01,2,Brigadeiro ,40000.0
2023-01-01,2,Chácara Klabin ,51000.0
2023-01-01,2,Ana Rosa,49000.0
2023-01-01,2,Santos-Imigrantes ,11000.0
2023-01-01,2,Alto do Ipiranga ,14000.0
2023-01-01,2,Sacomã,33000.0
2023-01-01,2,Tamanduateí,60000.0
2023-01-01,2,Paraíso,51000.0
2023-01-01,2,Vila Madalena,15000.0
2023-01-01,2,Vila Prudente,61000.0
2023-02-01,2,Trianon-Masp ,41000.0
2023-02-01,2,Vila Prudente,71000.0
2023-02-01,2,Tamanduateí,68000.0
2023-02-01,2,Sacomã,38000.0
2023-02-01,2,Alto do Ipiranga ,17000.0
2023-02-01,2,Santos-Imigrantes ,13000.0
2023-02-01,2,Chácara Klabin ,61000.0
2023-02-01,2,Ana Rosa,57000.0
2023-02-01,2,Paraíso,59000.0
2023-02-01,2,Brigadeiro ,45000.0
2023-02-01,2,Consolação,90000.0
2023-02-01,2,Clínicas ,20000.0
2023-02-01,2,Santuário N.S. de Fátima-Sumaré ,9000.0
2023-02-01,2,Vila Madalena,19000.0
2023-03-01,2,Trianon-Masp ,46000.0
2023-03-01,2,Consolação,99000.0
2023-03-01,2,Vila Madalena,20000.0
2023-03-01,2,Santuário N.S. de Fátima-Sumaré ,10000.0
2023-03-01,2,Brigadeiro ,48000.0
2023-03-01,2,Clínicas ,21000.0
2023-03-01,2,Paraíso,63000.0
2023-03-01,2,Tamanduateí,71000.0
2023-03-01,2,Chácara Klabin ,64000.0
2023-03-01,2,Santos-Imigrantes ,14000.0
2023-03-01,2,Alto do Ipiranga ,18000.0
2023-03-01,2,Sacomã,40000.0
2023-03-01,2,Vila Prudente,74000.0
2023-03-01,2,Ana Rosa,60000.0
2023-04-01,2,Consolação,99000.0
2023-04-01,2,Vila Prudente,76000.0
2023-04-01,2,Vila Madalena,20000.0
2023-04-01,2,Santuário N.S. de Fátima-Sumaré ,10000.0
2023-04-01,2,Clínicas ,21000.0
2023-04-01,2,Trianon-Masp ,46000.0
2023-04-01,2,Brigadeiro ,48000.0
2023-04-01,2,Paraíso,63000.0
2023-04-01,2,Ana Rosa,61000.0
2023-04-01,2,Chácara Klabin ,63000.0
2023-04-01,2,Santos-Imigrantes ,14000.0
2023-04-01,2,Alto do Ipiranga ,18000.0
2023-04-01,2,Tamanduateí,72000.0
2023-04-01,2,Sacomã,40000.0
2023-05-01,2,Vila Madalena,0.0
2023-05-01,2,Santuário N.S. de Fátima-Sumaré ,0.0
2023-05-01,2,Consolação,0.0
2023-05-01,2,Trianon-Masp ,0.0
2023-05-01,2,Brigadeiro ,0.0
2023-05-01,2,Clínicas ,0.0
2023-05-01,2,Ana Rosa,0.0
2023-05-01,2,Chácara Klabin ,0.0
2023-05-01,2,Santos-Imigrantes ,0.0
2023-05-01,2,Alto do Ipiranga ,0.0
2023-05-01,2,Sacomã,0.0
2023-05-01,2,Tamanduateí,0.0
2023-05-01,2,Paraíso,0.0
2023-05-01,2,Vila Prudente,0.0
2023-06-01,2,Clínicas ,0.0
2023-06-01,2,Consolação,0.0
2023-06-01,2,Trianon-Masp ,0.0
2023-06-01,2,Brigadeiro ,0.0
2023-06-01,2,Paraíso,0.0
2023-06-01,2,Alto do Ipiranga ,0.0
2023-06-01,2,Santos-Imigrantes ,0.0
2023-06-01,2,Sacomã,0.0
2023-06-01,2,Tamanduateí,0.0
2023-06-01,2,Vila Prudente,0.0
2023-06-01,2,Santuário N.S. de Fátima-Sumaré ,0.0
2023-06-01,2,Chácara Klabin ,0.0
2023-06-01,2,Vila Madalena,0.0
2023-06-01,2,Ana Rosa,0.0
2023-07-01,2,Tamanduateí,0.0
2023-07-01,2,Vila Prudente,0.0
2023-07-01,2,Santuário N.S. de Fátima-Sumaré ,0.0
2023-07-01,2,Clínicas ,0.0
2023-07-01,2,Consolação,0.0
2023-07-01,2,Trianon-Masp ,0.0
2023-07-01,2,Brigadeiro ,0.0
2023-07-01,2,Vila Madalena,0.0
2023-07-01,2,Ana Rosa,0.0
2023-07-01,2,Chácara Klabin ,0.0
2023-07-01,2,Santos-Imigrantes ,0.0
2023-07-01,2,Alto do Ipiranga ,0.0
2023-07-01,2,Paraíso,0.0
2023-07-01,2,Sacomã,0.0
2023-08-01,2,Vila Madalena,0.0
2023-08-01,2,Clínicas ,0.0
2023-08-01,2,Consolação,0.0
2023-08-01,2,Trianon-Masp ,0.0
2023-08-01,2,Paraíso,0.0
2023-08-01,2,Santuário N.S. de Fátima-Sumaré ,0.0
2023-08-01,2,Chácara Klabin ,0.0
2023-08-01,2,Ana Rosa,0.0
2023-08-01,2,Vila Prudente,0.0
2023-08-01,2,Tamanduateí,0.0
2023-08-01,2,Brigadeiro ,0.0
2023-08-01,2,Alto do Ipiranga ,0.0
2023-08-01,2,Santos-Imigrantes ,0.0
2023-08-01,2,Sacomã,0.0
2023-09-01,2,Vila Madalena,0.0
2023-09-01,2,Santuário N.S. de Fátima-Sumaré ,0.0
2023-09-01,2,Clínicas ,0.0
2023-09-01,2,Consolação,0.0
2023-09-01,2,Trianon-Masp ,0.0
2023-09-01,2,Brigadeiro ,0.0
2023-09-01,2,Paraíso,0.0
2023-09-01,2,Chácara Klabin ,0.0
2023-09-01,2,Alto do Ipiranga ,0.0
2023-09-01,2,Sacomã,0.0
2023-09-01,2,Tamanduateí,0.0
2023-09-01,2,Vila Prudente,0.0
2023-09-01,2,Ana Rosa,0.0
2023-09-01,2,Santos-Imigrantes ,0.0
2023-10-01,2,Sacomã,0.0
2023-10-01,2,Vila Prudente,0.0
2023-10-01,2,Vila Madalena,0.0
2023-10-01,2,Santuário N.S. de Fátima-Sumaré ,0.0
2023-10-01,2,Clínicas ,0.0
2023-10-01,2,Consolação,0.0
2023-10-01,2,Brigadeiro ,0.0
2023-10-01,2,Paraíso,0.0
2023-10-01,2,Trianon-Masp ,0.0
2023-10-01,2,Chácara Klabin ,0.0
2023-10-01,2,Santos-Imigrantes ,0.0
2023-10-01,2,Alto do Ipiranga ,0.0
2023-10-01,2,Tamanduateí,0.0
2023-10-01,2,Ana Rosa,0.0
2023-11-01,2,Paraíso,0.0
2023-11-01,2,Clínicas ,0.0
2023-11-01,2,Consolação,0.0
2023-11-01,2,Trianon-Masp ,0.0
2023-11-01,2,Brigadeiro ,0.0
2023-11-01,2,Vila Madalena,0.0
2023-11-01,2,Ana Rosa,0.0
2023-11-01,2,Santos-Imigrantes ,0.0
2023-11-01,2,Chácara Klabin ,0.0
2023-11-01,2,Vila Prudente,0.0
2023-11-01,2,Santuário N.S. de Fátima-Sumaré ,0.0
2023-11-01,2,Sacomã,0.0
2023-11-01,2,Alto do Ipiranga ,0.0
2023-11-01,2,Tamanduateí,0.0
2023-12-01,2,Vila Madalena,0.0
2023-12-01,2,Santuário N.S. de Fátima-Sumaré ,0.0
2023-12-01,2,Clínicas ,0.0
2023-12-01,2,Consolação,0.0
2023-12-01,2,Trianon-Masp ,0.0
2023-12-01,2,Brigadeiro ,0.0
2023-12-01,2,Paraíso,0.0
2023-12-01,2,Santos-Imigrantes ,0.0
2023-12-01,2,Alto do Ipiranga ,0.0
2023-12-01,2,Sacomã,0.0
2023-12-01,2,Tamanduateí,0.0
2023-12-01,2,Vila Prudente,0.0
2023-12-01,2,Ana Rosa,0.0
2023-12-01,2,Chácara Klabin ,0.0
