month,line,station,dpea
2021-01-01,5,Capão Redondo,63000.0
2021-01-01,5,Vila das Belezas,9000.0
2021-01-01,5,Giovanni Gronchi,15000.0
2021-01-01,5,Santo Amaro,56000.0
2021-01-01,5,Largo Treze,21000.0
2021-01-01,5,Adolfo Pinheiro,6000.0
2021-01-01,5,Alto da Boa Vista,3000.0
2021-01-01,5,Borba Gato,4000.0
2021-01-01,5,Campo Limpo,26000.0
2021-01-01,5,Campo Belo,6000.0
2021-01-01,5,Eucaliptos,10000.0
2021-01-01,5,Moema,11000.0
2021-01-01,5,AACD - Servidor,6000.0
2021-01-01,5,Hospital São Paulo,6000.0
2021-01-01,5,Santa Cruz,44000.0
2021-01-01,5,Chácara Klabin,43000.0
2021-01-01,5,Brooklin,8000.0
2021-02-01,5,Campo Limpo,28000.0
2021-02-01,5,Vila das Belezas,9000.0
2021-02-01,5,Giovanni Gronchi,16000.0
2021-02-01,5,Santo Amaro,59000.0
2021-02-01,5,Largo Treze,21000.0
2021-02-01,5,Adolfo Pinheiro,6000.0
2021-02-01,5,Alto da Boa Vista,3000.0
2021-02-01,5,Eucaliptos,11000.0
2021-02-01,5,Brooklin,9000.0
2021-02-01,5,Campo Belo,6000.0
2021-02-01,5,Moema,12000.0
2021-02-01,5,AACD - Servidor,6000.0
2021-02-01,5,Hospital São Paulo,7000.0
2021-02-01,5,Capão Redondo,66000.0
2021-02-01,5,Borba Gato,5000.0
2021-02-01,5,Santa Cruz,47000.0
2021-02-01,5,Chácara Klabin,46000.0
2021-03-01,5,Largo Treze,15000.0
2021-03-01,5,Capão Redondo,56000.0
2021-03-01,5,Campo Limpo,23000.0
2021-03-01,5,Vila das Belezas,8000.0
2021-03-01,5,Giovanni Gronchi,14000.0
2021-03-01,5,Santo Amaro,50000.0
2021-03-01,5,Adolfo Pinheiro,5000.0
2021-03-01,5,Alto da Boa Vista,3000.0
2021-03-01,5,Borba Gato,4000.0
2021-03-01,5,Campo Belo,5000.0
2021-03-01,5,Eucaliptos,8000.0
2021-03-01,5,Moema,10000.0
2021-03-01,5,AACD - Servidor,6000.0
2021-03-01,5,Hospital São Paulo,6000.0
2021-03-01,5,Santa Cruz,39000.0
2021-03-01,5,Chácara Klabin,39000.0
2021-03-01,5,Brooklin,7000.0
2021-04-01,5,Santo Amaro,48000.0
2021-04-01,5,Largo Treze,16000.0
2021-04-01,5,Giovanni Gronchi,13000.0
2021-04-01,5,Campo Limpo,22000.0
2021-04-01,5,Capão Redondo,54000.0
2021-04-01,5,Alto da Boa Vista,3000.0
2021-04-01,5,Vila das Belezas,8000.0
2021-04-01,5,Borba Gato,3000.0
2021-04-01,5,Adolfo Pinheiro,5000.0
2021-04-01,5,Campo Belo,5000.0
2021-04-01,5,Brooklin,7000.0
2021-04-01,5,Santa Cruz,38000.0
2021-04-01,5,Hospital São Paulo,6000.0
2021-04-01,5,Chácara Klabin,38000.0
2021-04-01,5,Moema,9000.0
2021-04-01,5,Eucaliptos,8000.0
2021-04-01,5,AACD - Servidor,5000.0
2021-05-01,5,Capão Redondo,62000.0
2021-05-01,5,Campo Limpo,25000.0
2021-05-01,5,Vila das Belezas,9000.0
2021-05-01,5,Giovanni Gronchi,15000.0
2021-05-01,5,Santo Amaro,54000.0
2021-05-01,5,Largo Treze,19000.0
2021-05-01,5,Adolfo Pinheiro,6000.0
2021-05-01,5,Alto da Boa Vista,3000.0
2021-05-01,5,Borba Gato,5000.0
2021-05-01,5,Campo Belo,6000.0
2021-05-01,5,Eucaliptos,10000.0
2021-05-01,5,Moema,11000.0
2021-05-01,5,AACD - Servidor,6000.0
2021-05-01,5,Hospital São Paulo,6000.0
2021-05-01,5,Santa Cruz,41000.0
2021-05-01,5,Chácara Klabin,43000.0
2021-05-01,5,Brooklin,8000.0
2021-06-01,5,Vila das Belezas,9000.0
2021-06-01,5,Alto da Boa Vista,3000.0
2021-06-01,5,Giovanni Gronchi,15000.0
2021-06-01,5,Santo Amaro,56000.0
2021-06-01,5,Largo Treze,20000.0
2021-06-01,5,Adolfo Pinheiro,6000.0
2021-06-01,5,Brooklin,8000.0
2021-06-01,5,Borba Gato,4000.0
2021-06-01,5,Eucaliptos,10000.0
2021-06-01,5,Moema,12000.0
2021-06-01,5,AACD - Servidor,6000.0
2021-06-01,5,Hospital São Paulo,6000.0
2021-06-01,5,Santa Cruz,44000.0
2021-06-01,5,Chácara Klabin,45000.0
2021-06-01,5,Campo Limpo,26000.0
2021-06-01,5,Campo Belo,6000.0
2021-06-01,5,Capão Redondo,64000.0
2021-07-01,5,Borba Gato,4000.0
2021-07-01,5,Santa Cruz,46000.0
2021-07-01,5,Capão Redondo,66000.0
2021-07-01,5,Campo Limpo,26000.0
2021-07-01,5,Vila das Belezas,9000.0
2021-07-01,5,Giovanni Gronchi,16000.0
2021-07-01,5,Santo Amaro,56000.0
2021-07-01,5,Largo Treze,21000.0
2021-07-01,5,Adolfo Pinheiro,6000.0
2021-07-01,5,Alto da Boa Vista,3000.0
2021-07-01,5,Chácara Klabin,47000.0
2021-07-01,5,Brooklin,9000.0
2021-07-01,5,Campo Belo,6000.0
2021-07-01,5,Eucaliptos,11000.0
2021-07-01,5,Moema,12000.0
2021-07-01,5,AACD - Servidor,6000.0
2021-07-01,5,Hospital São Paulo,6000.0
2021-08-01,5,Borba Gato,5000.0
2021-08-01,5,Capão Redondo,71000.0
2021-08-01,5,Campo Limpo,29000.0
2021-08-01,5,Vila das Belezas,10000.0
2021-08-01,5,Giovanni Gronchi,17000.0
2021-08-01,5,Santo Amaro,62000.0
2021-08-01,5,Largo Treze,22000.0
2021-08-01,5,Adolfo Pinheiro,7000.0
2021-08-01,5,Alto da Boa Vista,4000.0
2021-08-01,5,AACD - Servidor,7000.0
2021-08-01,5,Brooklin,9000.0
2021-08-01,5,Campo Belo,7000.0
2021-08-01,5,Eucaliptos,11000.0
2021-08-01,5,Moema,13000.0
2021-08-01,5,Hospital São Paulo,7000.0
2021-08-01,5,Santa Cruz,50000.0
2021-08-01,5,Chácara Klabin,51000.0
2021-09-01,5,Borba Gato,5000.0
2021-09-01,5,Vila das Belezas,10000.0
2021-09-01,5,Giovanni Gronchi,18000.0
2021-09-01,5,Santo Amaro,64000.0
2021-09-01,5,Largo Treze,23000.0
2021-09-01,5,Adolfo Pinheiro,8000.0
2021-09-01,5,Alto da Boa Vista,4000.0
2021-09-01,5,Campo Limpo,31000.0
2021-09-01,5,Capão Redondo,73000.0
2021-09-01,5,Brooklin,10000.0
2021-09-01,5,Eucaliptos,12000.0
2021-09-01,5,Moema,14000.0
2021-09-01,5,AACD - Servidor,8000.0
2021-09-01,5,Hospital São Paulo,8000.0
2021-09-01,5,Santa Cruz,52000.0
2021-09-01,5,Chácara Klabin,54000.0
2021-09-01,5,Campo Belo,8000.0
2021-10-01,5,Campo Limpo,31360.0
2021-10-01,5,Vila das Belezas,10840.0
2021-10-01,5,Giovanni Gronchi,18330.0
2021-10-01,5,Largo Treze,24630.0
2021-10-01,5,Adolfo Pinheiro,8100.0
2021-10-01,5,Alto da Boa Vista,3940.0
2021-10-01,5,Borba Gato,5670.0
2021-10-01,5,Brooklin,10330.0
2021-10-01,5,Santo Amaro,66540.0
2021-10-01,5,Eucaliptos,12510.0
2021-10-01,5,Campo Belo,8090.0
2021-10-01,5,Chácara Klabin,57070.0
2021-10-01,5,Santa Cruz,54290.0
2021-10-01,5,Capão Redondo,75040.0
2021-10-01,5,AACD - Servidor,7750.0
2021-10-01,5,Moema,14470.0
2021-10-01,5,Hospital São Paulo,7810.0
2021-11-01,5,Capão Redondo,79040.0
2021-11-01,5,Campo Limpo,33680.0
2021-11-01,5,Vila das Belezas,11580.0
2021-11-01,5,Giovanni Gronchi,19550.0
2021-11-01,5,Santo Amaro,69850.0
2021-11-01,5,Largo Treze,25750.0
2021-11-01,5,Adolfo Pinheiro,8600.0
2021-11-01,5,Borba Gato,6230.0
2021-11-01,5,Brooklin,11190.0
2021-11-01,5,Eucaliptos,13480.0
2021-11-01,5,Moema,15490.0
2021-11-01,5,AACD - Servidor,8300.0
2021-11-01,5,Hospital São Paulo,8350.0
2021-11-01,5,Santa Cruz,57520.0
2021-11-01,5,Chácara Klabin,61230.0
2021-11-01,5,Alto da Boa Vista,4250.0
2021-11-01,5,Campo Belo,8900.0
2021-12-01,5,Capão Redondo,74390.0
2021-12-01,5,Chácara Klabin,54420.0
2021-12-01,5,Campo Limpo,31850.0
2021-12-01,5,Vila das Belezas,10800.0
2021-12-01,5,Giovanni Gronchi,18130.0
2021-12-01,5,Santo Amaro,64680.00000000001
2021-12-01,5,Adolfo Pinheiro,7420.0
2021-12-01,5,Alto da Boa Vista,3510.0
2021-12-01,5,Borba Gato,5330.0
2021-12-01,5,Largo Treze,25120.0
2021-12-01,5,Campo Belo,7490.0
2021-12-01,5,Eucaliptos,12670.0
2021-12-01,5,Moema,13330.0
2021-12-01,5,AACD - Servidor,7280.0
2021-12-01,5,Hospital São Paulo,6710.0
2021-12-01,5,Santa Cruz,52700.0
