month,line,station,dpea
2021-08-01,1,Armênia ,15.0
2021-08-01,1,Tiradentes ,9.0
2021-08-01,1,Luz,74.0
2021-08-01,1,Tucuruvi ,40.0
2021-08-01,1,Sé2,127.0
2021-08-01,1,São Joaquim ,15.0
2021-08-01,1,Vergueiro ,17.0
2021-08-01,1,Paraíso¹,58.0
2021-08-01,1,Ana Rosa¹,47.0
2021-08-01,1,Vila Mariana ,11.0
2021-08-01,1,Santa Cruz,68.0
2021-08-01,1,Praça da Árvore ,11.0
2021-08-01,1,Saúde ,18.0
2021-08-01,1,São Judas ,10.0
2021-08-01,1,Conceição ,16.0
2021-08-01,1,Japão-Liberdade ,13.0
2021-08-01,1,Jabaquara,51.0
2021-09-01,1,Luz,89.0
2021-09-01,1,Tiradentes ,10.0
2021-09-01,1,Armênia ,16.0
2021-09-01,1,Tucuruvi ,42.0
2021-09-01,1,Carandiru ,7.0
2021-09-01,1,Jardim São Paulo-Ayrton Senna,7.0
2021-09-01,1,Parada Inglesa ,8.0
2021-09-01,1,Portuguesa-Tietê ,34.0
2021-09-01,1,Sé2,136.0
2021-09-01,1,Santana ,39.0
2021-09-01,1,São Joaquim ,17.0
2021-09-01,1,Japão-Liberdade ,14.0
2021-09-01,1,Jabaquara,55.0
2021-09-01,1,Conceição ,18.0
2021-09-01,1,São Judas ,10.0
2021-09-01,1,Saúde ,19.0
2021-09-01,1,São Bento,39.0
2021-09-01,1,Santa Cruz,72.0
2021-09-01,1,Vila Mariana ,13.0
2021-09-01,1,Ana Rosa¹,51.0
2021-09-01,1,Paraíso¹,62.0
2021-09-01,1,Praça da Árvore ,11.0
2021-09-01,1,Vergueiro ,18.0
2021-10-01,1,Tucuruvi ,44.0
2021-10-01,1,Jardim São Paulo-Ayrton Senna,8.0
2021-10-01,1,Santana ,40.0
2021-10-01,1,Portuguesa-Tietê ,36.0
2021-10-01,1,Armênia ,17.0
2021-10-01,1,Tiradentes ,10.0
2021-10-01,1,Luz,96.0
2021-10-01,1,São Bento,43.0
2021-10-01,1,Sé2,142.0
2021-10-01,1,Parada Inglesa ,9.0
2021-10-01,1,São Joaquim ,18.0
2021-10-01,1,Japão-Liberdade ,15.0
2021-10-01,1,Jabaquara,57.0
2021-10-01,1,Conceição ,19.0
2021-10-01,1,São Judas ,11.0
2021-10-01,1,Saúde ,20.0
2021-10-01,1,Carandiru ,8.0
2021-10-01,1,Santa Cruz,76.0
2021-10-01,1,Vila Mariana ,13.0
2021-10-01,1,Ana Rosa¹,53.0
2021-10-01,1,Paraíso¹,65.0
2021-10-01,1,Vergueiro ,19.0
2021-10-01,1,Praça da Árvore ,12.0
2021-11-01,1,Tucuruvi ,47.0
2021-11-01,1,Parada Inglesa ,9.0
2021-11-01,1,Jardim São Paulo-Ayrton Senna,9.0
2021-11-01,1,Santana ,43.0
2021-11-01,1,Carandiru ,9.0
2021-11-01,1,Portuguesa-Tietê ,41.0
2021-11-01,1,Armênia ,18.0
2021-11-01,1,Tiradentes ,11.0
2021-11-01,1,Luz,106.0
2021-11-01,1,São Bento,46.0
2021-11-01,1,São Joaquim ,18.0
2021-11-01,1,Japão-Liberdade ,16.0
2021-11-01,1,Vergueiro ,20.0
2021-11-01,1,Paraíso¹,69.0
2021-11-01,1,Ana Rosa¹,57.0
2021-11-01,1,Santa Cruz,81.0
2021-11-01,1,Praça da Árvore ,13.0
2021-11-01,1,Saúde ,21.0
2021-11-01,1,São Judas ,12.0
2021-11-01,1,Conceição ,20.0
2021-11-01,1,Jabaquara,61.0
2021-11-01,1,Sé2,151.0
2021-11-01,1,Vila Mariana ,14.0
2021-12-01,1,Tucuruvi ,45.0
2021-12-01,1,Conceição ,19.0
2021-12-01,1,Jardim São Paulo-Ayrton Senna,8.0
2021-12-01,1,Santana ,40.0
2021-12-01,1,Carandiru ,8.0
2021-12-01,1,Portuguesa-Tietê ,41.0
2021-12-01,1,Armênia ,16.0
2021-12-01,1,Tiradentes ,10.0
2021-12-01,1,Luz,99.0
2021-12-01,1,São Bento,48.0
2021-12-01,1,Sé2,144.0
2021-12-01,1,Japão-Liberdade ,16.0
2021-12-01,1,São Joaquim ,15.0
2021-12-01,1,Vergueiro ,18.0
2021-12-01,1,Paraíso¹,65.0
2021-12-01,1,Ana Rosa¹,53.0
2021-12-01,1,Vila Mariana ,12.0
2021-12-01,1,Santa Cruz,77.0
2021-12-01,1,Praça da Árvore ,12.0
2021-12-01,1,Saúde ,20.0
2021-12-01,1,São Judas ,11.0
2021-12-01,1,Jabaquara,59.0
2021-12-01,1,Parada Inglesa ,9.0
2023-01-01,1,Jabaquara,63.0
2023-01-01,1,Tucuruvi ,47.0
2023-01-01,1,Parada Inglesa ,9.0
2023-01-01,1,Jardim São Paulo-Ayrton Senna,8.0
2023-01-01,1,Santana ,41.0
2023-01-01,1,Carandiru ,8.0
2023-01-01,1,Portuguesa-Tietê ,43.0
2023-01-01,1,Armênia ,17.0
2023-01-01,1,Luz,108.0
2023-01-01,1,São Bento,48.0
2023-01-01,1,Sé2,144.0
2023-01-01,1,Japão-Liberdade ,19.0
2023-01-01,1,Tiradentes ,10.0
2023-01-01,1,Vergueiro ,21.0
2023-01-01,1,São Joaquim ,17.0
2023-01-01,1,São Judas ,12.0
2023-01-01,1,Saúde ,21.0
2023-01-01,1,Praça da Árvore ,12.0
2023-01-01,1,Conceição ,20.0
2023-01-01,1,Vila Mariana ,13.0
2023-01-01,1,Ana Rosa¹,59.0
2023-01-01,1,Paraíso¹,73.0
2023-01-01,1,Santa Cruz,76.0
2023-02-01,1,Luz,122.0
2023-02-01,1,Jabaquara,66.0
2023-02-01,1,Tucuruvi ,54.0
2023-02-01,1,Parada Inglesa ,11.0
2023-02-01,1,Jardim São Paulo-Ayrton Senna,11.0
2023-02-01,1,Santana ,47.0
2023-02-01,1,Portuguesa-Tietê ,43.0
2023-02-01,1,Armênia ,20.0
2023-02-01,1,Tiradentes ,15.0
2023-02-01,1,São Bento,51.0
2023-02-01,1,Carandiru ,10.0
2023-02-01,1,Japão-Liberdade ,20.0
2023-02-01,1,Saúde ,26.0
2023-02-01,1,Praça da Árvore ,15.0
2023-02-01,1,Santa Cruz,88.0
2023-02-01,1,Vila Mariana ,19.0
2023-02-01,1,São Judas ,14.0
2023-02-01,1,Ana Rosa¹,70.0
2023-02-01,1,Paraíso¹,87.0
2023-02-01,1,Vergueiro ,25.0
2023-02-01,1,São Joaquim ,24.0
2023-02-01,1,Conceição ,24.0
2023-02-01,1,Sé2,164.0
2023-03-01,1,São Bento,51.0
2023-03-01,1,Tucuruvi ,56.0
2023-03-01,1,Parada Inglesa ,12.0
2023-03-01,1,Jardim São Paulo-Ayrton Senna,11.0
2023-03-01,1,Santana ,50.0
2023-03-01,1,Carandiru ,11.0
2023-03-01,1,Portuguesa-Tietê ,44.0
2023-03-01,1,Armênia ,21.0
2023-03-01,1,Tiradentes ,16.0
2023-03-01,1,Luz,127.0
2023-03-01,1,Sé2,172.0
2023-03-01,1,São Joaquim ,33.0
2023-03-01,1,Japão-Liberdade ,22.0
2023-03-01,1,Conceição ,26.0
2023-03-01,1,São Judas ,15.0
2023-03-01,1,Saúde ,27.0
2023-03-01,1,Praça da Árvore ,15.0
2023-03-01,1,Jabaquara,70.0
2023-03-01,1,Vila Mariana ,21.0
2023-03-01,1,Ana Rosa¹,75.0
2023-03-01,1,Paraíso¹,94.0
2023-03-01,1,Vergueiro ,26.0
2023-03-01,1,Santa Cruz,91.0
2023-04-01,1,Luz,130.0
2023-04-01,1,Tucuruvi ,56.0
2023-04-01,1,Parada Inglesa ,12.0
2023-04-01,1,Jardim São Paulo-Ayrton Senna,11.0
2023-04-01,1,Santana ,50.0
2023-04-01,1,Carandiru ,11.0
2023-04-01,1,Portuguesa-Tietê ,45.0
2023-04-01,1,Armênia ,21.0
2023-04-01,1,Tiradentes ,16.0
2023-04-01,1,São Bento,51.0
2023-04-01,1,Conceição ,26.0
2023-04-01,1,Japão-Liberdade ,22.0
2023-04-01,1,Sé2,171.0
2023-04-01,1,São Judas ,15.0
2023-04-01,1,Saúde ,27.0
2023-04-01,1,Praça da Árvore ,15.0
2023-04-01,1,Santa Cruz,91.0
2023-04-01,1,Jabaquara,72.0
2023-04-01,1,Ana Rosa¹,75.0
2023-04-01,1,Paraíso¹,94.0
2023-04-01,1,Vergueiro ,26.0
2023-04-01,1,São Joaquim ,34.0
2023-04-01,1,Vila Mariana ,21.0
2023-05-01,1,São Bento,
2023-05-01,1,Tucuruvi ,
2023-05-01,1,Parada Inglesa ,
2023-05-01,1,Jardim São Paulo-Ayrton Senna,
2023-05-01,1,Santana ,
2023-05-01,1,Portuguesa-Tietê ,
2023-05-01,1,Armênia ,
2023-05-01,1,Tiradentes ,
2023-05-01,1,Luz,
2023-05-01,1,Sé2,
2023-05-01,1,Carandiru ,
2023-05-01,1,São Joaquim ,
2023-05-01,1,Vergueiro ,
2023-05-01,1,Paraíso¹,
2023-05-01,1,Ana Rosa¹,
2023-05-01,1,Vila Mariana ,
2023-05-01,1,Santa Cruz,
2023-05-01,1,Praça da Árvore ,
2023-05-01,1,Saúde ,
2023-05-01,1,São Judas ,
2023-05-01,1,Conceição ,
2023-05-01,1,Jabaquara,
2023-05-01,1,Japão-Liberdade ,
2023-06-01,1,São Bento,
2023-06-01,1,Luz,
2023-06-01,1,Tiradentes ,
2023-06-01,1,Jardim São Paulo-Ayrton Senna,
2023-06-01,1,Portuguesa-Tietê ,
2023-06-01,1,Carandiru ,
2023-06-01,1,Santana ,
2023-06-01,1,Armênia ,
2023-06-01,1,Sé2,
2023-06-01,1,Vila Mariana ,
2023-06-01,1,São Joaquim ,
2023-06-01,1,Vergueiro ,
2023-06-01,1,Paraíso¹,
2023-06-01,1,Ana Rosa¹,
2023-06-01,1,Santa Cruz,
2023-06-01,1,Praça da Árvore ,
2023-06-01,1,Saúde ,
2023-06-01,1,São Judas ,
2023-06-01,1,Conceição ,
2023-06-01,1,Jabaquara,
2023-06-01,1,Japão-Liberdade ,
2023-06-01,1,Tucuruvi ,
2023-06-01,1,Parada Inglesa ,
2023-07-01,1,Conceição ,
2023-07-01,1,Jabaquara,
2023-07-01,1,Tucuruvi ,
2023-07-01,1,Parada Inglesa ,
2023-07-01,1,Jardim São Paulo-Ayrton Senna,
2023-07-01,1,Santana ,
2023-07-01,1,Carandiru ,
2023-07-01,1,Portuguesa-Tietê ,
2023-07-01,1,Armênia ,
2023-07-01,1,Tiradentes ,
2023-07-01,1,Luz,
2023-07-01,1,São Joaquim ,
2023-07-01,1,Sé2,
2023-07-01,1,São Bento,
2023-07-01,1,Saúde ,
2023-07-01,1,Praça da Árvore ,
2023-07-01,1,Santa Cruz,
2023-07-01,1,São Judas ,
2023-07-01,1,Ana Rosa¹,
2023-07-01,1,Paraíso¹,
2023-07-01,1,Vergueiro ,
2023-07-01,1,Japão-Liberdade ,
2023-07-01,1,Vila Mariana ,
2023-08-01,1,São Bento,
2023-08-01,1,Parada Inglesa ,
2023-08-01,1,Jardim São Paulo-Ayrton Senna,
2023-08-01,1,Santana ,
2023-08-01,1,Carandiru ,
2023-08-01,1,Portuguesa-Tietê ,
2023-08-01,1,Armênia ,
2023-08-01,1,Tiradentes ,
2023-08-01,1,Luz,
2023-08-01,1,Tucuruvi ,
2023-08-01,1,Sé2,
2023-08-01,1,São Joaquim ,
2023-08-01,1,Vergueiro ,
2023-08-01,1,Paraíso¹,
2023-08-01,1,Ana Rosa¹,
2023-08-01,1,Vila Mariana ,
2023-08-01,1,Santa Cruz,
2023-08-01,1,Praça da Árvore ,
2023-08-01,1,Saúde ,
2023-08-01,1,São Judas ,
2023-08-01,1,Conceição ,
2023-08-01,1,Japão-Liberdade ,
2023-08-01,1,Jabaquara,
2023-09-01,1,Luz,
2023-09-01,1,Tiradentes ,
2023-09-01,1,Armênia ,
2023-09-01,1,Tucuruvi ,
2023-09-01,1,Carandiru ,
2023-09-01,1,Jardim São Paulo-Ayrton Senna,
2023-09-01,1,Parada Inglesa ,
2023-09-01,1,Portuguesa-Tietê ,
2023-09-01,1,Sé2,
2023-09-01,1,Santana ,
2023-09-01,1,São Joaquim ,
2023-09-01,1,Japão-Liberdade ,
2023-09-01,1,Jabaquara,
2023-09-01,1,Conceição ,
2023-09-01,1,São Judas ,
2023-09-01,1,Saúde ,
2023-09-01,1,São Bento,
2023-09-01,1,Santa Cruz,
2023-09-01,1,Vila Mariana ,
2023-09-01,1,Ana Rosa¹,
2023-09-01,1,Paraíso¹,
2023-09-01,1,Praça da Árvore ,
2023-09-01,1,Vergueiro ,
2023-10-01,1,Tucuruvi ,
2023-10-01,1,Jardim São Paulo-Ayrton Senna,
2023-10-01,1,Santana ,
2023-10-01,1,Portuguesa-Tietê ,
2023-10-01,1,Armênia ,
2023-10-01,1,Tiradentes ,
2023-10-01,1,Luz,
2023-10-01,1,São Bento,
2023-10-01,1,Sé2,
2023-10-01,1,Parada Inglesa ,
2023-10-01,1,São Joaquim ,
2023-10-01,1,Japão-Liberdade ,
2023-10-01,1,Jabaquara,
2023-10-01,1,Conceição ,
2023-10-01,1,São Judas ,
2023-10-01,1,Saúde ,
2023-10-01,1,Carandiru ,
2023-10-01,1,Santa Cruz,
2023-10-01,1,Vila Mariana ,
2023-10-01,1,Ana Rosa¹,
2023-10-01,1,Paraíso¹,
2023-10-01,1,Vergueiro ,
2023-10-01,1,Praça da Árvore ,
2023-11-01,1,Tucuruvi ,
2023-11-01,1,Parada Inglesa ,
2023-11-01,1,Jardim São Paulo-Ayrton Senna,
2023-11-01,1,Santana ,
2023-11-01,1,Carandiru ,
2023-11-01,1,Portuguesa-Tietê ,
2023-11-01,1,Armênia ,
2023-11-01,1,Tiradentes ,
2023-11-01,1,Luz,
2023-11-01,1,São Bento,
2023-11-01,1,São Joaquim ,
2023-11-01,1,Japão-Liberdade ,
2023-11-01,1,Vergueiro ,
2023-11-01,1,Paraíso¹,
2023-11-01,1,Ana Rosa¹,
2023-11-01,1,Santa Cruz,
2023-11-01,1,Praça da Árvore ,
2023-11-01,1,Saúde ,
2023-11-01,1,São Judas ,
2023-11-01,1,Conceição ,
2023-11-01,1,Jabaquara,
2023-11-01,1,Sé2,
2023-11-01,1,Vila Mariana ,
2023-12-01,1,Jardim São Paulo-Ayrton Senna,
2023-12-01,1,Jabaquara,
2023-12-01,1,Santana ,
2023-12-01,1,Carandiru ,
2023-12-01,1,Portuguesa-Tietê ,
2023-12-01,1,Armênia ,
2023-12-01,1,Tiradentes ,
2023-12-01,1,Luz,
2023-12-01,1,São Bento,
2023-12-01,1,Sé2,
2023-12-01,1,Japão-Liberdade ,
2023-12-01,1,São Joaquim ,
2023-12-01,1,Vergueiro ,
2023-12-01,1,Paraíso¹,
2023-12-01,1,Ana Rosa¹,
2023-12-01,1,Vila Mariana ,
2023-12-01,1,Santa Cruz,
2023-12-01,1,Praça da Árvore ,
2023-12-01,1,Saúde ,
2023-12-01,1,São Judas ,
2023-12-01,1,Conceição ,
2023-12-01,1,Parada Inglesa ,
2023-12-01,1,Tucuruvi ,
