Line,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Station,Anhangabaú,Artur Alvim,Belém ,Bresser-Moóca ,Brás,Carrão ,Corinthians-Itaquera,Guilhermina-Esperança ,Marechal Deodoro ,Palmeiras-Barra Funda,Patriarca ,Pedro II ,Penha ,República,Santa Cecília ,Sé,Tatuapé,Vila Matilde 
month,,,,,,,,,,,,,,,,,,
2021-01-01,32000.0,37000.0,25000.0,19000.0,66000.0,26000.0,54000.0,13000.0,18000.0,95000.0,13000.0,13000.0,18000.0,72000.0,16000.0,123000.0,50000.0,16000.0
2021-02-01,33000.0,39000.0,27000.0,21000.0,70000.0,28000.0,56000.0,13000.0,19000.0,101000.0,14000.0,14000.0,19000.0,76000.0,17000.0,129000.0,52000.0,17000.0
2021-03-01,26000.0,32000.0,23000.0,17000.0,57000.0,23000.0,46000.0,11000.0,16000.0,82000.0,11000.0,12000.0,15000.0,58000.0,14000.0,101000.0,41000.0,14000.0
2021-04-01,25000.0,32000.0,22000.0,16000.0,55000.0,22000.0,45000.0,11000.0,15000.0,78000.0,11000.0,11000.0,15000.0,56000.0,14000.0,98000.0,40000.0,13000.0
2021-05-01,29000.0,36000.0,24000.0,19000.0,64000.0,25000.0,52000.0,12000.0,17000.0,87000.0,13000.0,12000.0,17000.0,67000.0,16000.0,116000.0,47000.0,15000.0
2021-06-01,31000.0,37000.0,25000.0,19000.0,65000.0,26000.0,53000.0,13000.0,17000.0,90000.0,13000.0,13000.0,18000.0,70000.0,16000.0,121000.0,49000.0,16000.0
2021-07-01,32000.0,38000.0,25000.0,20000.0,67000.0,27000.0,53000.0,13000.0,18000.0,94000.0,14000.0,13000.0,18000.0,73000.0,16000.0,124000.0,51000.0,16000.0
2021-08-01,35000.0,41000.0,27000.0,21000.0,69000.0,30000.0,58000.0,14000.0,20000.0,100000.0,15000.0,14000.0,20000.0,79000.0,18000.0,135000.0,53000.0,18000.0
2021-09-01,37000.0,43000.0,28000.0,23000.0,73000.0,32000.0,60000.0,15000.0,21000.0,108000.0,16000.0,14000.0,22000.0,84000.0,19000.0,146000.0,57000.0,19000.0
2021-10-01,39000.0,45000.0,29000.0,24000.0,75000.0,33000.0,62000.0,16000.0,22000.0,115000.0,16000.0,15000.0,22000.0,89000.0,19000.0,155000.0,61000.0,20000.0
