resource_name,resource_link,file_type,line
Entrada de passageiros por estação - Setembro 2021,https://www.viaquatro.com.br/Media/ContentPage/Files/af4301c245ce48e58f94b771bdd3a0c4_09-entrada-por-estacao.pdf,pdf,4
Entrada de passageiros por estação - Agosto 2021,https://www.viaquatro.com.br/Media/ContentPage/Files/3dfd0754af2641a690fb1cbf6304e48f_08-entrada-de-passageiros-por-estacao.pdf,pdf,4
Entrada de passageiros por estação - Julho 2021,https://www.viaquatro.com.br/Media/ContentPage/Files/c391a9b179e24d1cba46784565d38055_07-entrada-de-passageiros-por-estacao.pdf,pdf,4
Entrada de passageiros por estação - Junho 2021,https://www.viaquatro.com.br/Media/ContentPage/Files/e295808361a840ddbd4d7ae609601fd6_06-2021-entrada-de-passageiros-por-estacao.pdf,pdf,4
Entrada de passageiros por estação - Maio 2021,https://www.viaquatro.com.br/Media/ContentPage/Files/44a1ecb0235e4b838ac8ef762c551690_entrada-de-passageiros-por-estacao.pdf,pdf,4
Entrada de passageiros por estação - Abril 2021,https://www.viaquatro.com.br/Media/ContentPage/Files/4398e4785389485c8f8aefad02533af3_entrada-de-passageiros-por-estacao-abr-2021.pdf,pdf,4
Entrada de passageiros por estação - Março 2021,https://www.viaquatro.com.br/Media/ContentPage/Files/6388352bbb404615a8677d3b337b326d_entrada-de-passageiros-por-estacao-mar-2021.pdf,pdf,4
Entrada de passageiros por estação - Fevereiro 2021,https://www.viaquatro.com.br/Media/ContentPage/Files/97453226e3a24125b139edf10cd2f16e_entrada-de-passageiros-por-estacao-fev-2021-v4.pdf,pdf,4
Entrada de passageiros por estação - Janeiro 2021,https://www.viaquatro.com.br/Media/ContentPage/Files/56978876e47848ddb11212d2a9f3e53a_entrada-de-passageiros-por-estacao-jan-2020.pdf,pdf,4
Entrada de passageiros por estação - Dezembro 2020,https://www.viaquatro.com.br/Media/ContentPage/Files/c24e86398d994b4a8c7a9cce8b1753a2_12-entrada-estacoes-dez-2020.pdf,pdf,4
Entrada de passageiros por estação - Novembro 2020,https://www.viaquatro.com.br/Media/ContentPage/Files/85f7667f872b4409bf8e7586af91cc04_11-entrada-estacoes-nov-2020.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Outubro 2020,https://www.viaquatro.com.br/Media/ContentPage/Files/15860105d36444c5a9d13b8bd6bbdb90_10-entrada-estacoes-out-2020.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Setembro 2020,https://www.viaquatro.com.br/Media/ContentPage/Files/b1ffc3fa8fd740d58a43aefe5c69b690_09-entrada-estacao-setembro-2020.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Agosto 2020,https://www.viaquatro.com.br/Media/ContentPage/Files/8b785c94ba464b6f87e2e8926cc4ba99_08-entrada-estacao-agosto-2020.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Julho 2020,https://www.viaquatro.com.br/Media/ContentPage/Files/93c417fb15db4a51a4fc4e77a05fe166_07-entrada-estacao-julho-2020.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Junho 2020,https://www.viaquatro.com.br/Media/ContentPage/Files/73afc3dbd3d54a4d8760f5a2aaafd0f7_06-entrada-estacao-junho-2020.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Maio 2020,https://www.viaquatro.com.br/Media/ContentPage/Files/ce141b7039e849a2aac5c7e3955861fa_05-entrada-estacao-maio-2020.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Abril 2020,https://www.viaquatro.com.br/Media/ContentPage/Files/81fe624998b64af3909a34026c783e34_04-entrada-estacao-abril-2020.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Março 2020,https://www.viaquatro.com.br/Media/ContentPage/Files/673e310f68d24f858a7becbbbd0ce703_03-entrada-estacao-mar2020.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Fevereiro 2020,https://www.viaquatro.com.br/Media/ContentPage/Files/e2f784c7ace44516843615b16255dad4_02-entrada-por-estacao-fev-2020.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Janeiro 2020,https://www.viaquatro.com.br/Media/ContentPage/Files/b4559b279f7249a9a40a6f1905084991_01-entrada-por-estacao-jan-2020.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Dezembro 2019,https://www.viaquatro.com.br/Media/ContentPage/Files/061c032420f0412593f3c2478580e260_12-entrada-de-passageiros-por-estacao-site-dezembro2019.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Novembro 2019,https://www.viaquatro.com.br/Media/ContentPage/Files/a0e7992cfa02425eb61ff6cdb5332c67_11-entrada-de-passageiros-por-estacao-novembro2019.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Outubro 2019,https://www.viaquatro.com.br/Media/ContentPage/Files/e9d99d7426074c7a9fecd61b41b34394_10-entrada-de-passageiros-por-estacao-media-dias-uteis-outubro-.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Setembro 2019,https://www.viaquatro.com.br/Media/ContentPage/Files/0da59c62af7745d9a101a14baf66c056_09-entrada-de-passageiros-por-estacao-media-dias-uteis-setembro.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Agosto 2019,https://www.viaquatro.com.br/Media/ContentPage/Files/4c22e1e1d60647288c6d3eb14424b2d2_08-entrada-de-passageiros-por-estacao-media-dias-uteis-agosto20.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Julho 2019,https://www.viaquatro.com.br/Media/ContentPage/Files/251a436bf48940ebbe3f133f84300439_07-entrada-de-passageiros-por-estacao-media-dias-uteis-julho201.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Junho 2019,https://www.viaquatro.com.br/Media/ContentPage/Files/af5d0d18bce34e4ab578e0399e06c6f7_06-entrada-de-passageiros-por-estacao-media-dias-uteis-junho201.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Maio 2019,https://www.viaquatro.com.br/Media/ContentPage/Files/6d87740aaebf4073a4834a6ab353cc56_05-entrada-de-passageiros-por-estacao-media-dias-uteis-maio2019.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Abril 2019,https://www.viaquatro.com.br/Media/ContentPage/Files/7538b4961f0a43f6a2014b27ed887dfe_04-entrada-de-passageiros-por-estacao-media-dias-uteis-abril201.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Março 2019,https://www.viaquatro.com.br/Media/ContentPage/Files/768c6c5e8a9d4c6f8c077e26fcf9655e_03-entrada-de-passageiros-por-estacao-media-dias-uteis-marco201.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Fevereiro 2019,https://www.viaquatro.com.br/Media/ContentPage/Files/4551de69a53246e7933f003157c08d50_02-entrada-de-passageiros-por-estacao-media-dias-uteis-fevereir.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Janeiro 2019,https://www.viaquatro.com.br/Media/ContentPage/Files/963e3410b3c240bf8e636fc22e08eac8_01-entrada-de-passageiros-por-estacao-media-dias-uteis-janeiro-.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Dezembro 2018,https://www.viaquatro.com.br/Media/ContentPage/Files/ac9749cc8c0a401891383f1bcb073507_12-entrada-estacao-dez18.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Novembro 2018,https://www.viaquatro.com.br/Media/ContentPage/Files/e8cb7a3e21754b9c92a44738aa8a4c61_11-entrada-estacao-nov18.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Outubro 2018,https://www.viaquatro.com.br/Media/ContentPage/Files/552eaebbd494425aa552a8814a6d6970_10-entrada-estacao-out18.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Setembro 2018,https://www.viaquatro.com.br/Media/ContentPage/Files/543b1ccc745b4c0f90abfe02b3d01866_09-entrada-estacao-set18.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Agosto 2018,https://www.viaquatro.com.br/Media/ContentPage/Files/d96676987daa47b996a0e9ee86382619_08-entrada-estacao-ago18.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Julho 2018,https://www.viaquatro.com.br/Media/ContentPage/Files/d9c774ac4c494c02a9f9d73c6234571f_07-entrada-estacao-jul18.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Junho 2018,https://www.viaquatro.com.br/Media/ContentPage/Files/b2df75f3c1e745c2aad3f10b3a4d5de5_06-entrada-estacao-jun18.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Maio 2018,https://www.viaquatro.com.br/Media/ContentPage/Files/3342258be33d4afdad7a32b2c342705b_05-entrada-estacao-mai18.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Abril 2018,https://www.viaquatro.com.br/Media/ContentPage/Files/841eb54674714523bef4df3305cceda2_04-entrada-estacao-abr18.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Março 2018,https://www.viaquatro.com.br/Media/ContentPage/Files/5f7bd676d8e6457085e82c27d9abcb42_03-entrada-estacao-mar18.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Fevereiro 2018,https://www.viaquatro.com.br/Media/ContentPage/Files/78b05989d1934618b2b2f1ce08c0e46e_02-entrada-estacao-fev18.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - Janeiro 2018,https://www.viaquatro.com.br/Media/ContentPage/Files/8437c45fd8784b449a65545296016e0e_01-entrada-estacao-jan18.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - 2017,https://www.viaquatro.com.br/Media/ContentPage/Files/cfa666952429466a9dfe3a40b81dab3b_entrada-de-passageiros-por-estacao-agrupado2017.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - 2016,https://www.viaquatro.com.br/Media/ContentPage/Files/3addcd2c83c548f38c6892f44de8ede4_entrada-estacao-2016-unificado.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - 2015,https://www.viaquatro.com.br/Media/ContentPage/Files/e97a7fd0eb264a159a10676454da71a1_entrada-estacao-2015-unificado.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - 2014,https://www.viaquatro.com.br/Media/ContentPage/Files/143fcbd9b7cf4a17a8aa012685c07fa3_entrada-estacao-2014-unificado.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - 2013,https://www.viaquatro.com.br/Media/ContentPage/Files/97b49e7e2b4145498e2618ead2050559_entrada-estacao-2013-unificado.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - 2012,https://www.viaquatro.com.br/Media/ContentPage/Files/b98dd1fe14ce45dfbca1e9b4827da025_entrada-estacao-2012-unificado.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - 2011,https://www.viaquatro.com.br/Media/ContentPage/Files/0130a90acc354068980d24943814d335_entrada-estacao-2011-unificado.pdf,pdf,4
Entrada de passageiros por estação - média dias úteis - 2010,https://www.viaquatro.com.br/Media/ContentPage/Files/507e3746d1bb4de68bf221e561553b3a_entrada-estacao-2010-unificado.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Abril 2023,https://www.viaquatro.com.br/Media/ContentPage/Files/f92e718f098f46f987ffa55786053f6f_entrada-de-passageiros-pelas-linhas-de-bloqueio.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Março de 2023,https://www.viaquatro.com.br/Media/ContentPage/Files/8331adb34ec34c1792fc61a966bd4d13_entrada-de-passageiros-pelas-linhas-de-bloqueio.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Fevereiro de 2023,https://www.viaquatro.com.br/Media/ContentPage/Files/2eee94a2ecd040fba03a0c31684e1bc1_entrada-de-passageiros-pelas-linhas-de-bloqueio.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Janeiro de 2023,https://www.viaquatro.com.br/Media/ContentPage/Files/71bcfe3711e245a1bf55d553a8b64680_entrada-de-passageiros-pelas-linhas-de-bloqueio.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Dezembro de 2022,https://www.viaquatro.com.br/Media/ContentPage/Files/1324712d20424c88b460c956da6716f0_demanda-de-passageiros-vq-bloqueios-dezembro-2022.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Novembro de 2022,https://www.viaquatro.com.br/Media/ContentPage/Files/6b706196bb174bf48cf6218ba89a5422_demanda-de-passageiros-viaquatro-bloqueios-novembro-2022.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Outubro de 2022,https://www.viaquatro.com.br/Media/ContentPage/Files/f485c280ec2b4bdd9f5e6308fc7159de_entrada-de-passageiros-pelas-linhas-de-bloqueio.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Setembro de 2022,https://www.viaquatro.com.br/Media/ContentPage/Files/a6f55712ea6c43fc98b217b0e4753212_entrada-de-passageiros-pelas-linhas-de-bloqueio.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Agosto de 2022,https://www.viaquatro.com.br/Media/ContentPage/Files/4b747a208b0340dba6c9cfb4ca8006f8_entrada-de-passageiros-pelas-linhas-de-bloqueio.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Julho de 2022,https://www.viaquatro.com.br/Media/ContentPage/Files/a2817958e5474408a351c82ed89a9144_entrada-de-passageiros-pelas-linhas-de-bloqueio.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Junho de 2022,https://www.viaquatro.com.br/Media/ContentPage/Files/2195a63fa24d4b648dd3ecac9aacbca4_entrada-de-passageiros-pelas-linhas-de-bloqueio.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Maio de 2022,https://www.viaquatro.com.br/Media/ContentPage/Files/6b0d7bce293a42ab896bf50cddb53bce_entrada-de-passageiros-pelas-linhas-de-bloqueio.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Abril de 2022,https://www.viaquatro.com.br/Media/ContentPage/Files/1e873337958a4fb09436b7495ed7ba55_entrada-de-passageiros-pelas-linhas-de-bloqueio.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Março 2022,https://www.viaquatro.com.br/Media/ContentPage/Files/6d204af8d2e1493da5cb40372bb81f2b_entrada-de-passageiros-pelas-linhas-de-bloqueio.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Fevereiro 2022,https://www.viaquatro.com.br/Media/ContentPage/Files/d035e6716d804e0e8922f21d2ce72a39_demanda-de-passageiros-vq-bloqueio-fevereiro-2022.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Janeiro de 2022,https://www.viaquatro.com.br/Media/ContentPage/Files/6214f8b46b5144639378b226895e7abd_entrada-de-passageiros-pelas-linhas-de-bloqueio.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Dezembro de 2021,https://www.viaquatro.com.br/Media/ContentPage/Files/8b5bb93643b0419882c8e876aa4d38d3_12-entrada-de-passageiros-pelas-linhas-de-bloqueio.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Novembro de 2021,https://www.viaquatro.com.br/Media/ContentPage/Files/a7bfc76ac86546d194b7956520f247ad_entrada-de-passageiros-pelas-linhas-de-bloqueio-nov.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Outubro de 2021,https://www.viaquatro.com.br/Media/ContentPage/Files/ea391685d5c04eb79793b6f6ed7154bc_entrada-de-passageiros-pela-linha-de-bloqueio.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Setembro de 2021,https://www.viaquatro.com.br/Media/ContentPage/Files/7aa1cd6bd1a34ed784aa6597a727dcc8_09-entrada-pelas-linhas-de-bloqueio.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Agosto de 2021,https://www.viaquatro.com.br/Media/ContentPage/Files/21c64e5a8e4a49df883799fefa4afab5_08-entrada-de-passageiros-pelas-linhas-de-bloqueio.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Julho de 2021,https://www.viaquatro.com.br/Media/ContentPage/Files/206efe28a6c44ca8a1f29692ce98af1b_07-entrada-de-passageiros-pelas-linhas-de-bloqueio.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Junho de 2021,https://www.viaquatro.com.br/Media/ContentPage/Files/a723f6068f044dc48f3e173ef1347a6f_06-2021-entrada-de-passageiros-pelas-linhas-de-bloqueio.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Maio de 2021,https://www.viaquatro.com.br/Media/ContentPage/Files/662283f98f904017837ef8d87a9f8a32_entrada-de-passageiros-pelas-linhas-de-bloqueio.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Abril de 2021,https://www.viaquatro.com.br/Media/ContentPage/Files/ac65b00402e24ab19d1c42234c01bd81_entrada-de-passageiros-pela-linha-de-bloqueio-abr-2021.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Março de 2021,https://www.viaquatro.com.br/Media/ContentPage/Files/9d5f44c98065429c8416539499323d7a_entrada-de-passageiros-pelas-linhas-de-bloqueio-mar-2021.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Fevereiro de 2021,https://www.viaquatro.com.br/Media/ContentPage/Files/583edeb3656343f880040205eed8aef3_entrada-de-passageiros-pelas-linhas-de-bloqueio-fev-2021-v4.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Janeiro de 2021,https://www.viaquatro.com.br/Media/ContentPage/Files/86b5bd6cfcc14a38ad1bb89583dc2aa3_entrada-de-passageiros-pelas-linhas-de-bloqueio-jan-2020.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Dezembro 2020,https://www.viaquatro.com.br/Media/ContentPage/Files/001b83b0c187489c9270de7da9af66ef_12-entrada-bloqueios-dez-2020.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Novembro 2020,https://www.viaquatro.com.br/Media/ContentPage/Files/2a9e445bad5d4a4b87000b4cd4ccd4b5_11-entrada-bloqueios-nov-2020.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Outubro 2020,https://www.viaquatro.com.br/Media/ContentPage/Files/84d00b78fc374df48994446ee9e66132_10-entrada-bloqueios-out-2020.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Setembro 2020,https://www.viaquatro.com.br/Media/ContentPage/Files/460e438eec6f42ed8c59c2527df4794d_09-entrada-bloqueios-setembro-2020.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Agosto 2020,https://www.viaquatro.com.br/Media/ContentPage/Files/e4573d0d35294f9e80c1ea06c7ce12d9_08-entrada-bloqueios-agosto-2020.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Julho 2020,https://www.viaquatro.com.br/Media/ContentPage/Files/48ce2390d04a4c26a3b7576f48ca2f33_07-entrada-bloqueios-julho-2020.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Junho 2020,https://www.viaquatro.com.br/Media/ContentPage/Files/2adeb56d26a241eabe13478a33590803_06-entrada-bloqueios-junho-2020.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Maio 2020,https://www.viaquatro.com.br/Media/ContentPage/Files/8f6e0afe7e214306b26b472764b6d767_05-entrada-bloqueios-maio-2020.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Abril 2020,https://www.viaquatro.com.br/Media/ContentPage/Files/c4045dae8e6a42ce8287f087a1b796a6_04-entrada-bloqueio-abril-2020.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Março 2020,https://www.viaquatro.com.br/Media/ContentPage/Files/68229feb71304c7ca2ef697902cdc958_03-entrada-linhas-bloqueio-mar2020.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Fevereiro 2020,https://www.viaquatro.com.br/Media/ContentPage/Files/67b42cdeba264ba78c8a2a5d955d27d9_02-entrada-linhas-bloqueio-fev-2020.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Janeiro 2020,https://www.viaquatro.com.br/Media/ContentPage/Files/a6d0db83f60d4f9690a7ce3422df0bdb_01-entrada-linhas-bloqueio-jan-2020.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Dezembro 2019,https://www.viaquatro.com.br/Media/ContentPage/Files/14a03d00281b4ba3b84e5a05b8234c72_12-entrada-de-passageiros-linhas-bloqueio-site-dezembro2019.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Novembro 2019,https://www.viaquatro.com.br/Media/ContentPage/Files/cb4818d3956244528d030351625e58b3_11-entrada-de-passageiros-linhas-bloqueio-novembro2019.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Outubro 2019,https://www.viaquatro.com.br/Media/ContentPage/Files/cbc2119f4d274a799edffe45f1f18bfa_10-entrada-de-passageiros-pelas-linhas-de-bloqueio-outubro-2019.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Setembro 2019,https://www.viaquatro.com.br/Media/ContentPage/Files/f873c9dff8514843af948301af713c54_09-entrada-de-passageiros-pelas-linhas-de-bloqueio-setembro-201.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Agosto 2019,https://www.viaquatro.com.br/Media/ContentPage/Files/264cd156afe54901bc73047d5965423e_08-entrada-de-passageiros-pelas-linhas-de-bloqueio-agosto2019-v.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Julho 2019,https://www.viaquatro.com.br/Media/ContentPage/Files/8f3c1e6f31444b24810b347136579b64_07-entrada-de-passageiros-pelas-linhas-de-bloqueio-julho2019-vi.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Junho 2019,https://www.viaquatro.com.br/Media/ContentPage/Files/e151d875bcdb4510949b8c2fd146b72f_06-entrada-de-passageiros-pelas-linhas-de-bloqueio-junho2019-vi.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Maio 2019,https://www.viaquatro.com.br/Media/ContentPage/Files/1167ecfd9da74721a4f9ce95995cb241_05-entrada-de-passageiros-pelas-linhas-de-bloqueio-maio2019-via.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Abril 2019,https://www.viaquatro.com.br/Media/ContentPage/Files/3cb5ec643cfb4d4f8825c709185ab480_04-entrada-de-passageiros-pelas-linhas-de-bloqueio-abril2019-vi.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Março 2019,https://www.viaquatro.com.br/Media/ContentPage/Files/0490b7afd9bb4f3284a15e4a3e8b6d55_03-entrada-de-passageiros-pelas-linhas-de-bloqueio-marco2019-vi.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Fevereiro 2019,https://www.viaquatro.com.br/Media/ContentPage/Files/be05c66763064c7899ee966890d7ca04_02-entrada-de-passageiros-pelas-linhas-de-bloqueio-fevereiro201.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Janeiro 2019,https://www.viaquatro.com.br/Media/ContentPage/Files/12f97234ea9d4f4c898f82cfddbad35d_01-entrada-de-passageiros-pelas-linhas-de-bloqueio-janeiro2019-.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Dezembro 2018,https://www.viaquatro.com.br/Media/ContentPage/Files/691959090e2c43bbbe40c533a8465cab_12-entrada-bloqueios-dez18.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Novembro 2018,https://www.viaquatro.com.br/Media/ContentPage/Files/18c2464e2d974a7dabe53d849ab5bc9d_11-entrada-bloqueios-nov18.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Outubro 2018,https://www.viaquatro.com.br/Media/ContentPage/Files/4aaa6f4ef2aa43b48beccd0098aabf70_10-entrada-bloqueios-out18.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Setembro 2018,https://www.viaquatro.com.br/Media/ContentPage/Files/e21e4773e3784c40b5596a9b084d032a_09-entrada-bloqueios-set18.pdf,pdf,4
Entrada de passageiros pelas linhas de bloqueio - Agosto 2018,https://www.viaquatro.com.br/Media/ContentPage/Files/29e222f53ed34c4c8235a3730852c94d_08-entrada-bloqueios-ago18.pdf,pdf,4
